Tarih,Fiyat,Fiyat_Sayisal,Konum,Detaylar,URL
2025-12-14 19:31:38,50.000 TL,50.0,Avcılar - Ambarlı Mahallesi,,https://www.emlakjet.com/ilan/avcilar-z-panaroma-evleri-190-m2-dubleks-deniz-manzarali-daire-18593436
2025-12-14 19:31:38,24.000 TL,24.0,Çekmeköy - Merkez Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-safranbolu-evleri-kapali-mutfak-kiralik-11-70-m2-18593398
2025-12-14 19:31:39,45.000 TL,45.0,Kağıthane - Nurtepe Mahallesi,,https://www.emlakjet.com/ilan/metroya-50-metre-mesafede-11-bahceli-esyali-kiralik-daire-18593360
2025-12-14 19:31:48,32.000 TL,32.0,Kartal - Yalı Mahallesi,,https://www.emlakjet.com/ilan/kartal-yali-mahallesin-de-sahile-yakin-21-kiralik-daire-18593308
2025-12-14 19:31:48,18.000 TL,18.0,Çekmeköy - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-mimarsinan-mahallesinde-kiralik-21-daire-18593294
2025-12-14 19:31:48,18.000 TL,18.0,Pendik - Esenyalı Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-pendik-esenyali-mahallesi-18593225
2025-12-14 19:31:48,58.000 TL,58.0,Beylikdüzü - Kavaklı Mahallesi,,https://www.emlakjet.com/ilan/azur-marmara-sitesinde-31-kiralik-daire-18593080
2025-12-14 19:31:48,25.000 TL,25.0,Beykoz - Ortaçeşme Mahallesi,,https://www.emlakjet.com/ilan/beykoz-hunkartepe-esyali-kiralik-daire-18593050
2025-12-14 19:31:48,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/cebeci-mahallesinde-yuksek-giris-11-ferah-kiralik-dukkan-18593045
2025-12-14 19:31:49,27.000 TL,27.0,Bakırköy - Zuhuratbaba Mahallesi,,https://www.emlakjet.com/ilan/bakirkoy-zuraat-babada-kiralik-esyali-11-kiralik-daire-18593008
2025-12-14 19:31:49,26.500 TL,26.5,Beykoz - Yavuz Selim Mahallesi,,https://www.emlakjet.com/ilan/beykoz-cavusbasi-yavuzselimde-110-m2-kiralik-daire-18592965
2025-12-14 19:31:49,22.250 TL,22.25,Sultanbeyli - Mecidiye Mahallesi,,https://www.emlakjet.com/ilan/sonmezden-mecidiye-mahallesi-nde-21-kiralik-ara-kat-daire-18592938
2025-12-14 19:31:49,35.000 TL,35.0,Tuzla - Postane Mahallesi,,https://www.emlakjet.com/ilan/t-r-gayrimenkul-den-sahile-200-mt-kiralik-y-giris-daire-18592836
2025-12-14 19:31:49,68.000 TL,68.0,Beylikdüzü - Barış Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-vira-istanbul-sitesi-41-genis-sifir-kiralik-daire-18592822
2025-12-14 19:31:49,50.000 TL,50.0,Beylikdüzü - Barış Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-vira-istanbul-sitesi-31-genis-sifir-kiralik-daire-18592821
2025-12-14 19:31:49,31.000 TL,31.0,Üsküdar - Bulgurlu Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-bulgurlu-21-y-giris-yeni-bina-aileye-bekara-18592768
2025-12-14 19:31:49,24.500 TL,24.5,Arnavutköy - Bolluca Mahallesi,,https://www.emlakjet.com/ilan/merkezde-yeni-tadilatli-31-18592732
2025-12-14 19:31:50,65.000 TL,65.0,Sarıyer - Yeniköy Mahallesi,,https://www.emlakjet.com/ilan/sariyer-yenikoy-mah-sahilde-31-135m2-full-esyali-kiralik-daire-18592731
2025-12-14 19:31:50,22.500 TL,22.5,Sultangazi - Yunus Emre Mahallesi,,https://www.emlakjet.com/ilan/alacati-ins-11-cift-balkonlu-vega-avm-karsisi-kiralik-daire-18592721
2025-12-14 19:31:50,140.000 TL,140.0,Üsküdar - Salacak Mahallesi,,https://www.emlakjet.com/ilan/salacak-ta-deniz-manzarali-dubleks-51-ara-kat-daire-18592647
2025-12-14 19:31:50,17.000 TL,17.0,Bağcılar - Fatih Mahallesi,,https://www.emlakjet.com/ilan/bagcilar-fatihte-21-kiralik-daire-dogalgaz-sobali-18592608
2025-12-14 19:31:50,35.000 TL,35.0,Çekmeköy - Ekşioğlu Mahallesi,,https://www.emlakjet.com/ilan/orman-manzarali-21-kiralik-daire-cekmekoyde-huzurlu-yasam-18592558
2025-12-14 19:31:50,45.000 TL,45.0,Kadıköy - Zühtüpaşa Mahallesi,,https://www.emlakjet.com/ilan/k-toprak-stad-yani-kiralik-31-125m2-daire-18592547
2025-12-14 19:31:50,30.000 TL,30.0,Ataşehir - Küçükbakkalköy Mahallesi,,https://www.emlakjet.com/ilan/kucukbakkalkoy-kiralik-21-75m2-yuksek-giris-daire-18592546
2025-12-14 19:31:50,25.000 TL,25.0,Esenyurt - Mehterçeşme Mahallesi,,https://www.emlakjet.com/ilan/mehter-cesmede-metrobue-10-dk-yurume-kiralik-31-daire-18592462
2025-12-14 19:31:51,76.500 TL,76.5,Çekmeköy - Güngören Mahallesi,,https://www.emlakjet.com/ilan/ozlem-aksu-cinarkoy-evleri-sifir-kiralik-31-genis-kose-daire-18592447
2025-12-14 19:31:51,17.500 TL,17.5,Fatih - Sümbül Efendi Mahallesi,,https://www.emlakjet.com/ilan/kocamustafasa-75mk-21-sumbul-efendi-3-ara-kat-17-500-tl-18592408
2025-12-14 19:31:51,20.000 TL,20.0,Eyüpsultan - İslambey Mahallesi,,https://www.emlakjet.com/ilan/eyupte-muhtesem-konumda-yeni-binada-kiralik-daire-18592399
2025-12-14 19:31:51,20.000 TL,20.0,Sultanbeyli - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-mimar-sinan-mahallesi-18592391
2025-12-14 19:31:51,24.000 TL,24.0,Sancaktepe - Veysel Karani Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-31-ust-dubleks-sancaktepe-veysel-karani-mh-18592378
2025-12-14 19:31:51,31.500 TL,31.5,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/mecidiyekoy-trump-towers-yakini-kiralik-genis-daire-18592305
2025-12-14 19:31:51,36.000 TL,36.0,Şişli - Gülbahar Mahallesi,,https://www.emlakjet.com/ilan/sisli-gulbaharda-21-full-esyali-oturuma-hazir-daire-18592260
2025-12-14 19:31:51,32.000 TL,32.0,Esenyurt - Güzelyurt Mahallesi,,https://www.emlakjet.com/ilan/metrobuse-1-dk-sahibinden-105m-net-31-kiralik-daire-18592079
2025-12-14 19:32:02,16.500 TL,16.5,Sultangazi - Yunus Emre Mahallesi,,https://www.emlakjet.com/ilan/haksever-den-75-yil-da-vega-avm-10dk-21-kiralik-bahce-kat-18592023
2025-12-14 19:32:02,42.500 TL,42.5,Bağcılar - Yenimahalle Mahallesi,,https://www.emlakjet.com/ilan/venara-bagcilar-kiralik-31-110-m2-balkonlu-yuksek-kat-daire-18592004
2025-12-14 19:32:02,30.000 TL,30.0,Kağıthane - Merkez Mahallesi,,https://www.emlakjet.com/ilan/21-apartmen-for-rent-kagithane-center-18591951
2025-12-14 19:32:02,23.500 TL,23.5,Sarıyer - Maden Mahallesi,,https://www.emlakjet.com/ilan/sariyer-maden-kars-mahaellesinde-21-orman-manzarali-daire-18591741
2025-12-14 19:32:02,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Sultangazi - 50. Yıl Mahallesi,,https://www.emlakjet.com/ilan/baykal-ins-sultangazi-50-yil-mah-kiralik-daire-18591617
2025-12-14 19:32:02,26.000 TL,26.0,Fatih - Silivrikapı Mahallesi,,https://www.emlakjet.com/ilan/destan-065-k-m-pasa-sumbulefendi-yan-sokaginda-2-oda-1-salon-90m2-orta-2-kat-kombili-aciklamayi-okuy-18591608
2025-12-14 19:32:03,25.000 TL,25.0,Eyüpsultan - Akşemsettin Mahallesi,,https://www.emlakjet.com/ilan/eyup-aksemsettin-metro-5-dakika-11-esyali-kiralik-daire-18591465
2025-12-14 19:32:03,35.000 TL,35.0,Eyüpsultan - Rami Cuma Mahallesi,,https://www.emlakjet.com/ilan/rami-cuma-mah-ebeveyn-bonyolu-31-kiralik-daire-18591451
2025-12-14 19:32:03,23.000 TL,23.0,Sultangazi - Habibler Mahallesi,,https://www.emlakjet.com/ilan/habibler-mahallesi-caddeye-cephe-kiralik-21-daire-18590727
2025-12-14 19:32:03,23.000 TL,23.0,Pendik - Velibaba Mahallesi,,https://www.emlakjet.com/ilan/rookzdoruk-dn-velibaba-da-kiptas-konutlari-nda-arakat-bakimli21-18557221
2025-12-14 19:32:03,12.250 TL,12.25,Esenler - Oruçreis Mahallesi,,https://www.emlakjet.com/ilan/ulus-tan-orucreis-merkezi-konum-11-70m2-1-kat-kiralik-daire-18538640
2025-12-14 19:32:03,20.000 TL,20.0,Sultanbeyli - Hamidiye Mahallesi,,https://www.emlakjet.com/ilan/hamidiye-mh-goletin-dibi-cadde-uzeri-esyali-21-kiralik-daire-18528906
2025-12-14 19:32:04,22.000 TL,22.0,Avcılar - Cihangir Mahallesi,,https://www.emlakjet.com/ilan/iett-otobus-duragi-dibinde-kiralik-11-cati-kati-18519976
2025-12-14 19:32:04,38.500 TL,38.5,Pendik - Sapan Bağları Mahallesi,,https://www.emlakjet.com/ilan/pendik-sapanbaglarinda-kiralik-daire-18512702
2025-12-14 19:32:04,35.000 TL,35.0,Küçükçekmece - Fevzi Çakmak Mahallesi,,https://www.emlakjet.com/ilan/sega-life-projesin-de-11-sifir-kiralik-daire-18499061
2025-12-14 19:32:04,28.500 TL,28.5,Sultanbeyli - Yavuz Selim Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-yavuz-selim-mah-balkonlu-terasli-32-dubleks-daire-18618491
2025-12-14 19:32:04,33.000 TL,33.0,Pendik - Kurtköy Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-havuzlu-guvenlikli-sitede-ara-kat-21-daire-18617854
2025-12-14 19:32:04,30.000 TL,30.0,Kartal - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/hurriyet-mah-site-icinde-31-cift-balkonlu-manzarali-kiralik-18617831
2025-12-14 19:32:04,33.000 TL,33.0,Beyoğlu - Sururi Mehmet Efendi Mahallesi,,https://www.emlakjet.com/ilan/r-one-beyoglu-21-balkonlu-tarihi-bina-yuksek-kiralik-ev-eng-18617486
2025-12-14 19:32:04,189.000 TL,189.0,Beyoğlu - Ömer Avni Mahallesi,,https://www.emlakjet.com/ilan/r-one-beyoglu-rental-21-flat-with-amazing-view-in-new-building-18617481
2025-12-14 19:32:05,53.000 TL,53.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-havuzlu-luks-site-ici-ebeveyn-banyolu-balkonlu-31-18617465
2025-12-14 19:32:05,26.000 TL,26.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-havuzlu-guvenlikli-site-ici-11-daire-18617460
2025-12-14 19:32:05,90.000 TL,90.0,Çekmeköy - Güngören Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-cinarkoy-emlak-konut-evleri-kiralik-bahce-kati-lux-31-18617138
2025-12-14 19:32:05,32.000 TL,32.0,Kartal - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-hurriyet-mah-arakatta-21-balkonlu-luks-daire-18616949
2025-12-14 19:32:05,30.000 TL,30.0,Kartal - Yakacık Yeni Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-yakakent-sitesinde-kapali-balkonlu-31-yuksek-giris-18616866
2025-12-14 19:32:06,28.000 TL,28.0,Sancaktepe - Fatih Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-fatih-mah-21-150m2-balkonlu-firsat-kiralik-daire-18616712
2025-12-14 19:32:15,18.000 TL,18.0,Beylikdüzü - Yakuplu Mahallesi,,https://www.emlakjet.com/ilan/dagtekin-yapi-dan-yakupluda-11-deniz-manzarali-kiralik-dairee-18616665
2025-12-14 19:32:15,15.500 TL,15.5,Pendik - Sülüntepe Mahallesi,,https://www.emlakjet.com/ilan/suluntepe-mah-merkezi-konumda-teres-balkonlu-60-m2-11-18616489
2025-12-14 19:32:15,25.000 TL,25.0,Eyüpsultan - Emniyettepe Mahallesi,,https://www.emlakjet.com/ilan/alibeykoy-emniyettepe-de-ayri-mutfakli-11-on-cephe-temiz-daire-18616258
2025-12-14 19:32:16,30.500 TL,30.5,Eyüpsultan - Emniyettepe Mahallesi,,https://www.emlakjet.com/ilan/alibeykoy-bilgi-universitesi-tam-karsisinda-21-balkonlu-daire-18616257
2025-12-14 19:32:16,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Kağıthane - Gürsel Mahallesi,,https://www.emlakjet.com/ilan/gursel-mahallesinde-kiralik-genis-21-18616186
2025-12-14 19:32:16,20.000 TL,20.0,Esenyurt - Piri Reis Mahallesi,,https://www.emlakjet.com/ilan/ruya-prestij-de-esyali-amerikan-mutfak-21-kiralik-daire-18615906
2025-12-14 19:32:16,25.000 TL,25.0,Ümraniye - Esenevler Mahallesi,,https://www.emlakjet.com/ilan/esenevler-de-21-genis-m2-temiz-daire-18615895
2025-12-14 19:32:16,47.000 TL,47.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-mega-11-balkonlu-avm-cephe-kiralik-daire-18615654
2025-12-14 19:32:16,32.000 TL,32.0,Üsküdar - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/deluxe-26-dan-merkeze-yakin-ara-kat-balkonlu-31-110-m2-daire-18615591
2025-12-14 19:32:16,33.000 TL,33.0,Üsküdar - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/deluxe-26-dan-sifir-binada-balkon-asansorlu-21-70-m2-firsatt-18615590
2025-12-14 19:32:17,27.000 TL,27.0,Üsküdar - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/deluxe-26-dan-sifir-binada-balkon-asansorlu-11-60-m2-firsatt-18615588
2025-12-14 19:32:17,22.000 TL,22.0,Tuzla - İçmeler Mahallesi,,https://www.emlakjet.com/ilan/icmeler-merkeze-yurume-mesafesi-kiralik-21-daire-18615426
2025-12-14 19:32:17,42.000 TL,42.0,Beşiktaş - Konaklar Mahallesi,,https://www.emlakjet.com/ilan/muhtesem-konum-cadde-uzeri-11-full-sifir-esyali-kiralik-daire-18615104
2025-12-14 19:32:17,55.000 TL,55.0,Kadıköy - Caferağa Mahallesi,,https://www.emlakjet.com/ilan/burda-yasam-her-zaman-moda-moda-kadikoy-18614800
2025-12-14 19:32:17,23.000 TL,23.0,Küçükçekmece - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/mehmet-akifte-kiralik-yeni-bina-21-1-kat-18614701
2025-12-14 19:32:17,65.000 TL,65.0,Üsküdar - Bulgurlu Mahallesi,,https://www.emlakjet.com/ilan/anka-libadiye-metroya-3-dk-hayatin-merkezinde-modern-sifir-31-18614428
2025-12-14 19:32:18,32.000 TL,32.0,Ümraniye - Esenevler Mahallesi,,https://www.emlakjet.com/ilan/anka-dan-umraniye-esenevler-finans-merkezine-yakin-21-otoparkli-18614418
2025-12-14 19:32:18,33.000 TL,33.0,Üsküdar - Bulgurlu Mahallesi,,https://www.emlakjet.com/ilan/anka-dan-bulgurlu-metroya-10-dk-cagri-markete-2-dk-kiralik-21-18614417
2025-12-14 19:32:18,34.000 TL,34.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/anka-dan-libadiye-cad-esyali-31-teras-kati-kiralik-daire-18614406
2025-12-14 19:32:18,20.000 TL,20.0,Beykoz - Merkez Mahallesi,,https://www.emlakjet.com/ilan/beykoz-merkez-bogaz-manzarali-esyali-veya-esyasiz-kiralik-daire-18614380
2025-12-14 19:32:18,40.000 TL,40.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-da-avm-mnz-11-bos-daire-18613897
2025-12-14 19:32:18,85.000 TL,85.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-da-31-full-luks-esyali-sehir-manzara-kiralik-daire-18613893
2025-12-14 19:32:19,55.000 TL,55.0,Başakşehir - Ziya Gökalp Mahallesi,,https://www.emlakjet.com/ilan/mall-of-istanbul-da-peyzaj-cephe-panoramik-21-bos-kiralik-daire-18613885
2025-12-14 19:32:19,76.000 TL,76.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/viaport-venezia-da-esyali-kiralik-31-daire-18613884
2025-12-14 19:32:19,47.500 TL,47.5,Maltepe - Bağlarbaşı Mahallesi,,https://www.emlakjet.com/ilan/yatirim-maltepe-merkezde-marmaraya-yakin-on-cephe-0-bina-21-18613067
2025-12-14 19:32:19,33.000 TL,33.0,Kartal - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-adnan-kahveci-metroya-yurume-31-firsat-kiralik-18613005
2025-12-14 19:32:28,23.000 TL,23.0,Kartal - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-uzmanlar-cad-uzerinde-31-firsat-kiralik-daire-18612593
2025-12-14 19:32:29,39.000 TL,39.0,Kartal - Yukarı Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-marmaraya-yurume-31-bahce-kati-balkonlu-kiralik-18612373
2025-12-14 19:32:29,33.000 TL,33.0,Gaziosmanpaşa - Karayolları Mahallesi,,https://www.emlakjet.com/ilan/yasam-dan-sitede-g-o-p-egt-arst-hastanesi-karsisi-21-90m-18612026
2025-12-14 19:32:29,36.500 TL,36.5,Eyüpsultan - Akşemsettin Mahallesi,,https://www.emlakjet.com/ilan/yasam-dan-anacadde-ve-metro-dibi-21-85m-esyali-daire-18611994
2025-12-14 19:32:29,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Ataşehir - Kayışdağı Mahallesi,,https://www.emlakjet.com/ilan/atasehir-kayisdag-mah-kiralik-bahce-kati-daire-18611431
2025-12-14 19:32:29,30.500 TL,30.5,Pendik - Kurtköy Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-emsey-hastanesi-yurume-9dk-balkonlu-ara-kat-21-18611208
2025-12-14 19:32:29,37.250 TL,37.25,Pendik - Şeyhli Mahallesi,,https://www.emlakjet.com/ilan/mertcan-dan-metroya-8dk-balkonlu-ara-kat-31-daire-18611136
2025-12-14 19:32:29,16.000 TL,16.0,Esenyurt - Piri Reis Mahallesi,,https://www.emlakjet.com/ilan/esyali-11-daire-site-icerisin-de-18610509
2025-12-14 19:32:30,20.000 TL,20.0,Esenyurt - Süleymaniye Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-genis-kiralik-31-daire-18610483
2025-12-14 19:32:30,15.000 TL,15.0,Esenyurt - Mehmet Akif Ersoy Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-metrobuseyakin-kiralikdaire-18610447
2025-12-14 19:32:30,17.000 TL,17.0,Üsküdar - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/uskudar-sahile-5-dak-yurume-mesafesinde-cift-cepheli-kismi-esyal-18610403
2025-12-14 19:32:30,31.000 TL,31.0,Kadıköy - Zühtüpaşa Mahallesi,,https://www.emlakjet.com/ilan/bagdat-caddesinde-marmaraya-yurume-21-balkonlu-firsat-kiralik-18610014
2025-12-14 19:32:30,17.500 TL,17.5,Küçükçekmece - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/emir-emlaktan-kiralik-21-daire-18609629
2025-12-14 19:32:30,26.000 TL,26.0,Şişli - Eskişehir Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-eskisehir-mahallesinde-21-esyali-daire-18609590
2025-12-14 19:32:30,25.000 TL,25.0,Kağıthane - Harmantepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-danmerkezi-konumda-yeni-bina-11-ful-esyali-daire-18609577
2025-12-14 19:32:31,30.000 TL,30.0,Ümraniye - Necip Fazıl Mahallesi,,https://www.emlakjet.com/ilan/necip-fazil-mah-metroya-yurume-mesafesinde-kiralik-daire-18609266
2025-12-14 19:32:31,26.000 TL,26.0,Kağıthane - Telsizler Mahallesi,,https://www.emlakjet.com/ilan/esyalicadde-ye-20m-mesaf-levent-e-ve-ulasim-a-yakin-arakt-11-18609051
2025-12-14 19:32:31,27.000 TL,27.0,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/mecidiyekoyde-trumpa-ve-metrobuse-9-dk-asansorlu-1-kat-21-daire-18609047
2025-12-14 19:32:31,31.000 TL,31.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-bulgurlu-metro-ve-emar-avm-yurume-mesfede-21-bakimli-daire-18608761
2025-12-14 19:32:31,15.500 TL,15.5,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-bulgurlu-metro-yurume-mesfede-cati-kati-18608759
2025-12-14 19:32:31,15.000 TL,15.0,Ümraniye - İstiklal Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-carsi-metroya-10-dk-11-daire-18608758
2025-12-14 19:32:32,45.000 TL,45.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-site-icerisinde-bulgurlu-metro-13-dk-mesafede-arakat-genis-temiz-bakimli-31-18608756
2025-12-14 19:32:32,28.500 TL,28.5,Üsküdar - Bulgurlu Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-bulgurlu-namazgah-metro-yakini-21-aile-bekar-18608751
2025-12-14 19:32:32,45.000 TL,45.0,Üsküdar - Bulgurlu Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-seckin-sitede-bulgurlu-metro-12-dk-yurume-mesafesinde-31-18608750
2025-12-14 19:32:32,37.000 TL,37.0,Kadıköy - Bostancı Mahallesi,,https://www.emlakjet.com/ilan/kisa-sureligine-kiralik-minibus-caddesine-paralel-31-90m-net-18608685
2025-12-14 19:32:32,30.500 TL,30.5,Sancaktepe - Abdurrahmangazi Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-kiralik-sifir-31-ters-dubleks-daire-18608368
2025-12-14 19:32:41,30.500 TL,30.5,Sancaktepe - Emek Mahallesi,,https://www.emlakjet.com/ilan/ilhan-varank-hastanesine-komsu-meclis-metroya-4-dk-kiralik-daire-18608360
2025-12-14 19:32:42,27.000 TL,27.0,Sancaktepe - Fatih Mahallesi,,https://www.emlakjet.com/ilan/fatih-mh-ana-caddeye-50-metre-mesafede-kiralik-41-daire-18608359
2025-12-14 19:32:42,60.000 TL,60.0,Kartal - Petroliş Mahallesi,,https://www.emlakjet.com/ilan/kartal-petrolis-mh-31-kiralik-sifir-daire-18608358
2025-12-14 19:32:42,15.500 TL,15.5,Sultanbeyli - Mecidiye Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-mecidiye-mh-11-kiralik-daire-18608355
2025-12-14 19:32:42,55.000 TL,55.0,Sancaktepe - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-triadpark-sitesi-120-m-21-kiralik-daire-18608351
2025-12-14 19:32:42,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Ümraniye - Esenkent Mahallesi,,https://www.emlakjet.com/ilan/umraniye-esenkent-mh-31-kiralik-daire-tugba-ozakbulut-18608344
2025-12-14 19:32:42,44.000 TL,44.0,Beyoğlu - Kalyoncu Kulluğu Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-merkezi-konum-esyali-genis-kullanisli-21-kiralik-daire-18608338
2025-12-14 19:32:42,39.000 TL,39.0,Üsküdar - Kısıklı Mahallesi,,https://www.emlakjet.com/ilan/uskudar-kisikli-yenilenmis-site-ici-balkonlu-ferah-kiralik-daire-18608337
2025-12-14 19:32:43,26.000 TL,26.0,Sancaktepe - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/ataturk-mh-metroya-10-dk-mesafede-kiralik-21-daire-18608335
2025-12-14 19:32:43,85.000 TL,85.0,Kadıköy - Erenköy Mahallesi,,https://www.emlakjet.com/ilan/erenkoy-marmaray-duragi-divanin-sokaginda-kiralik-31-daire-18608331
2025-12-14 19:32:43,20.000 TL,20.0,Sancaktepe - Merve Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-merve-mh-kiralik-21-daire-18608327
2025-12-14 19:32:43,36.000 TL,36.0,Maltepe - Aydınevler Mahallesi,,https://www.emlakjet.com/ilan/maltepe-marmara-universite-ve-hastane-yakini-genis-21-daire-18608324
2025-12-14 19:32:43,25.000 TL,25.0,Sancaktepe - Yunus Emre Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-yunus-emre-mahallesi-kiralik-21-daire-18608315
2025-12-14 19:32:43,31.500 TL,31.5,Çekmeköy - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-tasdelen-cumhuriyet-mh-31-kiralik-daire-18608310
2025-12-14 19:32:43,42.000 TL,42.0,Kadıköy - Hasanpaşa Mahallesi,,https://www.emlakjet.com/ilan/hasanpasada-kurbagalidere-caddesi-uzerinde-41-dubleks-daire-18608305
2025-12-14 19:32:44,19.500 TL,19.5,Ümraniye - Ihlamurkuyu Mahallesi,,https://www.emlakjet.com/ilan/umraniye-ihlamurkuyu-kiralik-11-daire-18608302
2025-12-14 19:32:44,450.000 TL,450.0,Zeytinburnu - Kazlıçeşme Mahallesi,,https://www.emlakjet.com/ilan/yedi-mavide-deniz-manzarali-esyali-51-kiralik-daire-tekce-18607704
2025-12-14 19:32:44,59.000 TL,59.0,Şişli - Merkez Mahallesi,,https://www.emlakjet.com/ilan/sisli-merkez-mahallesinde-11-dubleks-kiralik-daire-tekce-18607685
2025-12-14 19:32:44,35.000 TL,35.0,Beylikdüzü - Marmara Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-nde-11-deniz-manzarali-esyali-site-ici-daire-tekce-18607683
2025-12-14 19:32:44,71.000 TL,71.0,Ümraniye - Yamanevler Mahallesi,,https://www.emlakjet.com/ilan/avrupa-rezidans-da-kapali-mutfak-21-kiralik-daire-tekce-18607682
2025-12-14 19:32:44,53.000 TL,53.0,Şişli - Feriköy Mahallesi,,https://www.emlakjet.com/ilan/sisli-taksim-palasta-21-mobilyali-kiralik-daire-tekce-18607656
2025-12-14 19:32:44,21.000 TL,21.0,Başakşehir - Başak Mahallesi,,https://www.emlakjet.com/ilan/nezih-den-gocmen-konutlarinda-kiralik-tadilatli-daire-18607444
2025-12-14 19:32:45,22.000 TL,22.0,Başakşehir - Başakşehir Mahallesi,,https://www.emlakjet.com/ilan/nezih-emlak-tan-gocmen-konutlarinda-temiz-21-18607438
2025-12-14 19:32:45,26.000 TL,26.0,Başakşehir - Kayabaşı Mahallesi,,https://www.emlakjet.com/ilan/nezih-emlak-tan-kayasehir-1-bolgede-21-18607437
