Tarih,Fiyat,Fiyat_Sayisal,Fiyat_Per_m2,Semt,Mahalle,Konum,Oda_Sayisi,Brut_Alan_m2,Brut_Alan_m2_Numeric,Kat,Detaylar,URL
2025-12-14 21:39:30,46.000 TL,46.0,0.43,Pendik - Yenişehir Mahallesi,,Pendik - Yenişehir Mahallesi,3+1,107,107,5,"YENİ
Assan Kurtköy Konutları Harika Fırsat Arakat Havuz Manzaralı 3+1
Pendik - Yenişehir Mahallesi
Daire | 3+1 | 5. Kat | 107 m²
46.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/assan-kurtkoy-konutlari-harika-firsat-arakat-havuz-manzarali-31-18599132
2025-12-14 21:39:30,40.000 TL,40.0,0.33,Bağcılar - Çınar Mahallesi,,Bağcılar - Çınar Mahallesi,3+1,120,120,1,"YENİ
Filiz Emlaktan Bağcılar Çınar Mah.3+1 120m2kiralık Daire
Bağcılar - Çınar Mahallesi
Daire | 3+1 | 1. Kat | 125 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/filiz-emlaktan-bagcilar-cinar-mah-31-120m2kiralik-daire-18599125
2025-12-14 21:39:31,48.000 TL,48.0,0.32,Çekmeköy - Mimar Sinan Mahallesi,,Çekmeköy - Mimar Sinan Mahallesi,3+1,150,150,2,"YENİ
Çekmeköy Ekşioğlu Beşyıldız 1.etap Sitesi 3+1 Kiralık Daire
Çekmeköy - Mimar Sinan Mahallesi
Daire | 3+1 | 2. Kat | 150 m²
48.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/cekmekoy-eksioglu-besyildiz-1-etap-sitesi-31-kiralik-daire-18599036
2025-12-14 21:39:31,25.000 TL,25.0,0.5,Beyoğlu - Cihangir Mahallesi,,Beyoğlu - Cihangir Mahallesi,,50,50,1,"YENİ
Beyoğlu Cihagir Ed Yalı Stüdyo Daire Detaylar Ve Lüfen Arayın
Beyoğlu - Cihangir Mahallesi
Daire | 1 Oda | 1. Kat | 50 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/beyoglu-cihagir-ed-yali-studyo-daire-detaylar-ve-lufen-arayin-18599018
2025-12-14 21:39:31,26.000 TL,26.0,0.23,Bayrampaşa - Terazidere Mahallesi,,Bayrampaşa - Terazidere Mahallesi,3+1,115,115,2,"YENİ
Bayrampaşa Terazidere' De 3+1 Temiz Kiralık Daire !
Bayrampaşa - Terazidere Mahallesi
Daire | 3+1 | 2. Kat | 115 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bayrampasa-terazidere-de-31-temiz-kiralik-daire-18598957
2025-12-14 21:39:31,35.000 TL,35.0,0.39,Bayrampaşa - Orta Mahallesi,,Bayrampaşa - Orta Mahallesi,2+1,90,90,1,"YENİ
Bayrampaşa Orta Mah. Demirkapı Cad. Kiralık Daire&ofis
Bayrampaşa - Orta Mahallesi
Daire | 2+1 | 1. Kat | 90 m²
35.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bayrampasa-orta-mah-demirkapi-cad-kiralik-daire-ofis-18598955
2025-12-14 21:39:32,40.000 TL,40.0,0.31,Beylikdüzü - Sahil Mahallesi,,Beylikdüzü - Sahil Mahallesi,3+1,130,130,2,"YENİ
Şimal Emlaktan Kiralık Daire
Beylikdüzü - Sahil Mahallesi
Daire | 3+1 | 2. Kat | 130 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/simal-emlaktan-kiralik-daire-18598883
2025-12-14 21:39:32,28.000 TL,28.0,0.33,Şile - Çavuş Mahallesi,,Şile - Çavuş Mahallesi,2+1,85,85,2,"YENİ
Acr Gyd'den Şile Çavuş Mah. 2+1 Kiralık Daire
Şile - Çavuş Mahallesi
Daire | 2+1 | 2. Kat | 85 m²
28.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/acr-gyd-den-sile-cavus-mah-21-kiralik-daire-18598881
2025-12-14 21:39:32,39.000 TL,39.0,0.56,Ataşehir - Örnek Mahallesi,,Ataşehir - Örnek Mahallesi,1+1,70,70,1,"YENİ
Ataşehir Örnek Mahallesi Suare Residence'de Kiralık 1+1 Balkonlu
Ataşehir - Örnek Mahallesi
Daire | 1+1 | 1. Kat | 70 m²
39.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/atasehir-ornek-mahallesi-suare-residence-de-kiralik-11-balkonlu-18598868
2025-12-14 21:39:32,26.000 TL,26.0,0.22,Büyükçekmece - Atatürk Mahallesi,,Büyükçekmece - Atatürk Mahallesi,3+1,120,120,,"YENİ
Albatros Sahilde 3+1 Net 120 M2 Kiralık Daire
Büyükçekmece - Atatürk Mahallesi
Daire | 3+1 | Kot 1 (-1). Kat | 130 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/albatros-sahilde-31-net-120-m2-kiralik-daire-18598672
2025-12-14 21:39:32,20.000 TL,20.0,0.21,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,,Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi,2+1,95,95,Çatı,"YENİ
Çözüm Gayrimenkulden Barbaros Mah. 2+1 Çatı Katı Kiralık Daire
Gaziosmanpaşa - Barbaros Hayrettinpaşa Mahallesi
Daire | 2+1 | Çatı katı | 95 m²
20.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/cozum-gayrimenkulden-barbaros-mah-21-cati-kati-kiralik-daire-18598571
2025-12-14 21:39:33,26.000 TL,26.0,0.35,Küçükçekmece - Mehmet Akif Mahallesi,,Küçükçekmece - Mehmet Akif Mahallesi,2+1,75,75,3,"YENİ
Emir Emlak’dan 2+1 Yeni Bina Da Kulanışlı Daire !eşyalı Degildir!
Küçükçekmece - Mehmet Akif Mahallesi
Daire | 2+1 | 3. Kat | 75 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/emir-emlak-dan-21-yeni-bina-da-kulanisli-daire-esyali-degildir-18598566
2025-12-14 21:39:41,40.000 TL,40.0,0.42,Sancaktepe - Osmangazi Mahallesi,,Sancaktepe - Osmangazi Mahallesi,2+1,95,95,5,"YENİ
Nuvola Park'ta Kiralık Sıfır Geniş Arakat Daireler
Sancaktepe - Osmangazi Mahallesi
Daire | 2+1 | 5. Kat | 95 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/nuvola-park-ta-kiralik-sifir-genis-arakat-daireler-18598078
2025-12-14 21:39:42,50.000 TL,50.0,0.42,Beyoğlu - Kalyoncu Kulluğu Mahallesi,,Beyoğlu - Kalyoncu Kulluğu Mahallesi,2+1,120,120,4,"YENİ
Beyoğlu İstiklal Cd Ömer Hayyam Da Kiralik 2+1 Keyifli Teraslı Daire
Beyoğlu - Kalyoncu Kulluğu Mahallesi
Daire | 2+1 | 4. Kat | 120 m²
50.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/beyoglu-istiklal-cd-omer-hayyam-da-kiralik-21-keyifli-terasli-daire-18598052
2025-12-14 21:39:42,36.000 TL,36.0,0.51,Kartal - Esentepe Mahallesi,,Kartal - Esentepe Mahallesi,2+1,70,70,4,"YENİ
Kiralık 2+1 Daire - Esentepe Mahallesi - Merkezi Konum
Kartal - Esentepe Mahallesi
Daire | 2+1 | 4. Kat | 70 m²
36.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kiralik-21-daire-esentepe-mahallesi-merkezi-konum-18597947
2025-12-14 21:39:42,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,0.43,Eyüpsultan - Nişancı Mahallesi,,Eyüpsultan - Nişancı Mahallesi,2+1,75,75,Zemin,"İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL
Bölge Raporunu İncele
YENİ
Eyüp Nişancı Metrobüse-tramvaya 5 Dk , 2+1, Kombili, Düz Giriş
Eyüpsultan - Nişancı Mahallesi
Daire | 2+1 | Düz Giriş (Zemin) | 75 m²
16.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/eyup-nisanci-metrobuse-tramvaya-5-dk-21-kombili-duz-giris-18597868
2025-12-14 21:39:42,21.500 TL,21.5,0.29,Eyüpsultan - Nişancı Mahallesi,,Eyüpsultan - Nişancı Mahallesi,2+1,75,75,3,"YENİ
Eyüp Nişancı 2+1 / 75m2 / 3.kat / D.gaz Kombili / Balkonlu / Boyalı / Aydınlık
Eyüpsultan - Nişancı Mahallesi
Daire | 2+1 | 2. Kat | 80 m²
21.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/eyup-nisanci-21-75m2-3-kat-d-gaz-kombili-balkonlu-boyali-aydinlik-18597763
2025-12-14 21:39:42,23.000 TL,23.0,0.29,Kağıthane - Harmantepe Mahallesi,,Kağıthane - Harmantepe Mahallesi,3+1,80,80,2,"YENİ
🔑kağıthane Harmantepe De 3+1 80m² Kiralık Temiz Daire
Kağıthane - Harmantepe Mahallesi
Daire | 3+1 | 2. Kat | 125 m²
23.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kagithane-harmantepe-de-31-80m-kiralik-temiz-daire-18597646
2025-12-14 21:39:42,60.000 TL,60.0,0.48,Maltepe - Altıntepe Mahallesi,,Maltepe - Altıntepe Mahallesi,3+1,125,125,2,"YENİ
Tamiş'den Altıntepe'de Marmaraya Sahile Yakın 14 Yıllık 2.kat3+1
Maltepe - Altıntepe Mahallesi
Daire | 3+1 | 2. Kat | 125 m²
60.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/tamis-den-altintepe-de-marmaraya-sahile-yakin-14-yillik-2-kat31-18597602
2025-12-14 21:39:42,17.000 TL,17.0,0.19,Sultangazi - Cebeci Mahallesi,,Sultangazi - Cebeci Mahallesi,2+1,90,90,1,"YENİ
Baykal İnş. Sultangazi Cebeci Mah Kiralık Giriş Kat
Sultangazi - Cebeci Mahallesi
Daire | 2+1 | 1. Kat | 90 m²
17.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/baykal-ins-sultangazi-cebeci-mah-kiralik-giris-kat-18597507
2025-12-14 21:39:43,27.000 TL,27.0,0.27,Eyüpsultan - Karadolap Mahallesi,,Eyüpsultan - Karadolap Mahallesi,2+1,100,100,5,"YENİ
Eyüp Binevler Aydın Sitesi Büyük Tip 2+1 Kiralık Daire
Eyüpsultan - Karadolap Mahallesi
Daire | 2+1 | 5. Kat | 100 m²
27.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/eyup-binevler-aydin-sitesi-buyuk-tip-21-kiralik-daire-18597361
2025-12-14 21:39:43,18.750 TL,18.75,0.27,Şişli - Gülbahar Mahallesi,,Şişli - Gülbahar Mahallesi,2+1,70,70,7,"YENİ
Mecidiyeköy Gülbağ'da 2+1 Kiralık Daire
Şişli - Gülbahar Mahallesi
Daire | 2+1 | 7. Kat | 70 m²
18.750 TL
Telefona Bak",https://www.emlakjet.com/ilan/mecidiyekoy-gulbag-da-21-kiralik-daire-18597314
2025-12-14 21:39:43,40.000 TL,40.0,0.53,Maltepe - Bağlarbaşı Mahallesi,,Maltepe - Bağlarbaşı Mahallesi,2+1,75,75,3,"YENİ
Maltepe İnönü Caddesinde Yeni Binada 2+1 Kiralık Daire
Maltepe - Bağlarbaşı Mahallesi
Daire | 2+1 | 3. Kat | 75 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/maltepe-inonu-caddesinde-yeni-binada-21-kiralik-daire-18597315
2025-12-14 21:39:43,26.000 TL,26.0,0.29,Eyüpsultan - Nişancı Mahallesi,,Eyüpsultan - Nişancı Mahallesi,2+1,90,90,2,"YENİ
Eyüp Nişancı Metrobüse 2 Dk. Komple Yenileniyor. 2+1 , 2.kat , Aileye
Eyüpsultan - Nişancı Mahallesi
Daire | 2+1 | 2. Kat | 90 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/eyup-nisanci-metrobuse-2-dk-komple-yenileniyor-21-2-kat-aileye-18597291
2025-12-14 21:39:43,35.000 TL,35.0,0.23,Çatalca - Ferhatpaşa Mahallesi,,Çatalca - Ferhatpaşa Mahallesi,3+1,150,150,Çatı,"YENİ
Çatalca Merkezde 3+1 – Ofis/daire Seçeneği İle Her Yere Yürüme Mesafesinde
Çatalca - Ferhatpaşa Mahallesi
Daire | 3+1 | Çatı Dubleks | 150 m²
35.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/catalca-merkezde-31-ofis-daire-secenegi-ile-her-yere-yurume-mesafesinde-18597247
2025-12-14 21:39:43,15.000 TL,15.0,0.15,Esenler - Oruçreis Mahallesi,,Esenler - Oruçreis Mahallesi,2+1,100,100,5,"YENİ
Kalemden Kiralık 2+1 Teraslı Daire
Esenler - Oruçreis Mahallesi
Daire | 2+1 | 5. Kat | 100 m²
15.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kalemden-kiralik-21-terasli-daire-18597120
2025-12-14 21:39:43,80.000 TL,80.0,0.57,Sarıyer - Kireçburnu Mahallesi,,Sarıyer - Kireçburnu Mahallesi,3+1,140,140,2,"YENİ
Sarıyer Tarabya Üstü Bakımlı Daire Nezih Sokak Boğaz Manzaralı Daire
Sarıyer - Kireçburnu Mahallesi
Daire | 3+1 | 2. Kat | 140 m²
80.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sariyer-tarabya-ustu-bakimli-daire-nezih-sokak-bogaz-manzarali-daire-18597041
2025-12-14 21:39:43,18.000 TL,18.0,0.16,Esenyurt - Üçevler Mahallesi,,Esenyurt - Üçevler Mahallesi,2+1,110,110,4,"YENİ
Üçevler Mahallesi 2+1 110m2 Çift Balkonlu Kiralık Daire !
Esenyurt - Üçevler Mahallesi
Daire | 2+1 | 4. Kat | 110 m²
18.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/ucevler-mahallesi-21-110m2-cift-balkonlu-kiralik-daire-18596993
2025-12-14 21:39:44,32.000 TL,32.0,0.28,Güngören - Tozkoparan Mahallesi,,Güngören - Tozkoparan Mahallesi,2+1,115,115,Zemin,"YENİ
Engin Erdem'den Tozkoparanda 2+1 Geniş Kiralık Eşyalı Daire !
Güngören - Tozkoparan Mahallesi
Daire | 2+1 | Yüksek giriş | 115 m²
32.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/engin-erdem-den-tozkoparanda-21-genis-kiralik-esyali-daire-18596941
2025-12-14 21:39:44,20.000 TL,20.0,0.24,Bağcılar - Kirazlı Mahallesi,,Bağcılar - Kirazlı Mahallesi,2+1,85,85,Zemin,"YENİ
Bağcılar Kirazlı Mahallesi Kiralık 2+1 Daire Kirazlı Metro Yanı
Bağcılar - Kirazlı Mahallesi
Daire | 2+1 | Yüksek giriş | 85 m²
20.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bagcilar-kirazli-mahallesi-kiralik-21-daire-kirazli-metro-yani-18596909
2025-12-14 21:39:44,40.000 TL,40.0,0.31,Sarıyer - Kireçburnu Mahallesi,,Sarıyer - Kireçburnu Mahallesi,2+2,130,130,2,"YENİ
Tarabyaüstü Cumhuriyette Kurumsal Çalışana 2+2 Kiralık Daire
Sarıyer - Kireçburnu Mahallesi
Daire | 2+2 | 2. Kat | 130 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/tarabyaustu-cumhuriyette-kurumsal-calisana-22-kiralik-daire-18596813
2025-12-14 21:39:44,39.000 TL,39.0,0.23,Küçükçekmece - İstasyon Mahallesi,,Küçükçekmece - İstasyon Mahallesi,4+1,170,170,3,"YENİ
Bezirganbahçe'de 4+1 Kiralık 170 M2 Dubleks Hastane Arkası
Küçükçekmece - İstasyon Mahallesi
Daire | 4+1 | 3. Kat | 170 m²
39.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bezirganbahce-de-41-kiralik-170-m2-dubleks-hastane-arkasi-18596781
2025-12-14 21:39:44,36.000 TL,36.0,0.42,Bahçelievler - Şirinevler Mahallesi,,Bahçelievler - Şirinevler Mahallesi,2+1,85,85,4,"YENİ
Old City'den B.evler Devlet Hast.kapısının Karşısında 7yıllık Bina 4.kat 2+1 85m2 Boş
Bahçelievler - Şirinevler Mahallesi
Daire | 2+1 | 4. Kat | 90 m²
36.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/old-city-den-b-evler-devlet-hast-kapisinin-karsisinda-7yillik-bina-4-kat-21-85m2-bos-18596691
2025-12-14 21:39:44,53.000 TL,53.0,0.46,Ümraniye - Şerifali Mahallesi,,Ümraniye - Şerifali Mahallesi,2+1,115,115,5,"YENİ
Şerifali’de Hıdesıde Resıdence’ta Kiralık 2+1 Ofis
Ümraniye - Şerifali Mahallesi
Daire | 2+1 | 5. Kat | 115 m²
53.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/serifali-de-hideside-residence-ta-kiralik-21-ofis-18596635
2025-12-14 21:39:44,35.000 TL,35.0,0.41,Avcılar - Merkez Mahallesi,,Avcılar - Merkez Mahallesi,2+1,85,85,3,"YENİ
Avcılar Merkezde Sıfır 2+1) Kat3) 35,bin Memura Kiralık
Avcılar - Merkez Mahallesi
Daire | 2+1 | 3. Kat | 85 m²
35.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/avcilar-merkezde-sifir-21-kat3-35-bin-memura-kiralik-18596511
2025-12-14 21:39:44,26.000 TL,26.0,0.26,Sultangazi - Sultançiftliği Mahallesi,,Sultangazi - Sultançiftliği Mahallesi,2+1,100,100,2,"YENİ
Sultançiftliği Mahallesi 2+1 Ara Kat Kiralık Daire
Sultangazi - Sultançiftliği Mahallesi
Daire | 2+1 | 2. Kat | 100 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sultanciftligi-mahallesi-21-ara-kat-kiralik-daire-18596175
2025-12-14 21:39:44,25.000 TL,25.0,0.25,Arnavutköy - Arnavutköy Merkez Mahallesi,,Arnavutköy - Arnavutköy Merkez Mahallesi,2+1,100,100,3,"YENİ
Arnavutköy Merkez'de 2+1 Kiralık Dublex Daire
Arnavutköy - Arnavutköy Merkez Mahallesi
Daire | 2+1 | 3. Kat | 100 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/arnavutkoy-merkez-de-21-kiralik-dublex-daire-18596174
2025-12-14 21:39:45,25.000 TL,25.0,0.38,Fatih - Cerrahpaşa Mahallesi,,Fatih - Cerrahpaşa Mahallesi,1+1,65,65,,"YENİ
Fatih Fındıkzade De Kiralık 1+1
Fatih - Cerrahpaşa Mahallesi
Daire | 1+1 | Bahçe katı | 65 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/fatih-findikzade-de-kiralik-11-18595971
2025-12-14 21:39:45,33.000 TL,33.0,0.39,Şişli - Mecidiyeköy Mahallesi,,Şişli - Mecidiyeköy Mahallesi,1+1,85,85,Çatı,"YENİ
Fırsat, Merkezi, Mecidiyeköyde, Yeni Bina, 1+1 Kiralık Ev
Şişli - Mecidiyeköy Mahallesi
Daire | 1+1 | Çatı katı | 85 m²
33.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/firsat-merkezi-mecidiyekoyde-yeni-bina-11-kiralik-ev-18595964
2025-12-14 21:39:45,40.000 TL,40.0,0.5,Kağıthane - Çağlayan Mahallesi,,Kağıthane - Çağlayan Mahallesi,2+1,80,80,3,"YENİ
Çağlayan Yeni Bina Eşyalı Kiralık Daire
Kağıthane - Çağlayan Mahallesi
Daire | 2+1 | 3. Kat | 80 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/caglayan-yeni-bina-esyali-kiralik-daire-18595718
2025-12-14 21:39:53,8.500 TL,8.5,0.19,Kağıthane - Harmantepe Mahallesi,,Kağıthane - Harmantepe Mahallesi,1+0,45,45,Zemin,"YENİ
Sahibinden Kiralık 1+0
Kağıthane - Harmantepe Mahallesi
Daire | 1 Oda | Düz Giriş (Zemin) | 45 m²
8.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/sahibinden-kiralik-10-18595387
2025-12-14 21:39:54,14.000 TL,14.0,0.16,Küçükçekmece - Mehmet Akif Mahallesi,,Küçükçekmece - Mehmet Akif Mahallesi,2+1,85,85,3,"YENİ
Mehmet Akifte Kiralık 2+1 3.kat
Küçükçekmece - Mehmet Akif Mahallesi
Daire | 2+1 | 3. Kat | 85 m²
14.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/mehmet-akifte-kiralik-21-3-kat-18595375
2025-12-14 21:39:54,32.500 TL,32.5,0.2,Küçükçekmece - Söğütlü Çeşme Mahallesi,,Küçükçekmece - Söğütlü Çeşme Mahallesi,4+2,160,160,Çatı,"YENİ
Arı Emlak'tan Kiralık 160m2 4+2
Küçükçekmece - Söğütlü Çeşme Mahallesi
Daire | 4+2 | Çatı Dubleks | 160 m²
32.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/ari-emlak-tan-kiralik-160m2-42-18595356
2025-12-14 21:39:54,26.000 TL,26.0,0.22,Avcılar - Denizköşkler Mahallesi,,Avcılar - Denizköşkler Mahallesi,2+1,120,120,2,"Aramanıza uygun yeni bir ilan yayınlandığında ilk sizin haberiniz olsun.
Aramayı Kaydet
YENİ
Avcılar Denızkosklerde Daıre
Avcılar - Denizköşkler Mahallesi
Daire | 2+1 | 2. Kat | 120 m²
26.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/avcilar-denizkosklerde-daire-18595186
2025-12-14 21:39:54,25.000 TL,25.0,0.36,Kağıthane - Gürsel Mahallesi,,Kağıthane - Gürsel Mahallesi,1+1,70,70,Zemin,"YENİ
Gürsel Mahallesinde 1+1 Kiralık Daire Büro
Kağıthane - Gürsel Mahallesi
Daire | 1+1 | Düz Giriş (Zemin) | 70 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/gursel-mahallesinde-11-kiralik-daire-buro-18595095
2025-12-14 21:39:54,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,0.33,Esenyurt - Yenikent Mahallesi,,Esenyurt - Yenikent Mahallesi,2+1,98,98,,"İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL
Bölge Raporunu İncele
YENİ
Yenikent Mah 2+1 Kiralık Bahçeli Bahçe Katı
Esenyurt - Yenikent Mahallesi
Daire | 2+1 | Bahçe katı | 98 m²
15.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/yenikent-mah-21-kiralik-bahceli-bahce-kati-18595011
2025-12-14 21:39:54,25.000 TL,25.0,0.29,Gaziosmanpaşa - Merkez Mahallesi,,Gaziosmanpaşa - Merkez Mahallesi,2+1,85,85,2,"YENİ
Gaziosmanpaşada Kiralık Daire
Gaziosmanpaşa - Merkez Mahallesi
Daire | 2+1 | 2. Kat | 85 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/gaziosmanpasada-kiralik-daire-18594781
2025-12-14 21:39:54,26.500 TL,26.5,0.29,Eyüpsultan - Karadolap Mahallesi,,Eyüpsultan - Karadolap Mahallesi,1+1,90,90,3,"YENİ
Deniz Gayrimenkulden Binevlerde 90 M2 1+1 Geniş Daire Metro 100m
Eyüpsultan - Karadolap Mahallesi
Daire | 1+1 | 3. Kat | 100 m²
26.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/deniz-gayrimenkulden-binevlerde-90-m2-11-genis-daire-metro-100m-18594772
2025-12-14 21:39:54,30.500 TL,30.5,0.3,Eyüpsultan - Rami Yeni Mahallesi,,Eyüpsultan - Rami Yeni Mahallesi,3+1,100,100,2,"YENİ
Rami Yenimahalle'de Arakat Çift Cephe Balkonlu 3+1 Merkezi
Eyüpsultan - Rami Yeni Mahallesi
Daire | 3+1 | 2. Kat | 100 m²
30.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/rami-yenimahalle-de-arakat-cift-cephe-balkonlu-31-merkezi-18594727
2025-12-14 21:39:54,26.500 TL,26.5,0.66,Kağıthane - Seyrantepe Mahallesi,,Kağıthane - Seyrantepe Mahallesi,1+0,40,40,4,"YENİ
Tuncay'dan Seyrantepe'de Metroya Yakın Tüm Faturalar Dahil 1+0
Kağıthane - Seyrantepe Mahallesi
Daire | Stüdyo | 4. Kat | 40 m²
26.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/tuncay-dan-seyrantepe-de-metroya-yakin-tum-faturalar-dahil-10-18594719
2025-12-14 21:39:54,29.000 TL,29.0,0.52,Pendik - Yenişehir Mahallesi,,Pendik - Yenişehir Mahallesi,1+1,56,56,,"YENİ
Pendik Yenişehir Kentplus Newport Kurtköy Kiralık 1+1 Bahçe Katı
Pendik - Yenişehir Mahallesi
Daire | 1+1 | Bahçe katı | 56 m²
29.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/pendik-yenisehir-kentplus-newport-kurtkoy-kiralik-11-bahce-kati-18594710
2025-12-14 21:39:55,40.000 TL,40.0,0.33,Ümraniye - Armağanevler Mahallesi,,Ümraniye - Armağanevler Mahallesi,2+1,120,120,7,"YENİ
Ümraniye Armağanevler Mahallesi Diriliş Cad. Metro Yürüme Mesafesi Varan Cad.2+1 7.kat Asansör
Ümraniye - Armağanevler Mahallesi
Daire | 2+1 | 7. Kat | 120 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/umraniye-armaganevler-mahallesi-dirilis-cad-metro-yurume-mesafesi-varan-cad-21-7-kat-asansor-18594596
2025-12-14 21:39:55,40.000 TL,40.0,0.24,Gaziosmanpaşa - Karlıtepe Mahallesi,,Gaziosmanpaşa - Karlıtepe Mahallesi,3+2,165,165,Çatı,"YENİ
Şeref Emlak Gaziosmanpaşa Karlıtepe Kiralık Dubleks Daire 40.000 Tl
Gaziosmanpaşa - Karlıtepe Mahallesi
Daire | 3+2 | Çatı Dubleks | 165 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/seref-emlak-gaziosmanpasa-karlitepe-kiralik-dubleks-daire-40-000-tl-18594541
2025-12-14 21:39:55,31.000 TL,31.0,0.44,Kartal - Yunus Mahallesi,,Kartal - Yunus Mahallesi,2+1,70,70,2,"YENİ
Kartal Yunus Mah. İstmarina,pazar,okul Yakını 2+1 Kiralık Daire
Kartal - Yunus Mahallesi
Daire | 2+1 | 2. Kat | 70 m²
31.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kartal-yunus-mah-istmarina-pazar-okul-yakini-21-kiralik-daire-18594527
2025-12-14 21:39:55,38.000 TL,38.0,0.45,Kartal - Karlıktepe Mahallesi,,Kartal - Karlıktepe Mahallesi,2+1,85,85,5,"YENİ
Kartal Karlıktepe De 2+1 Kiralık Daire
Kartal - Karlıktepe Mahallesi
Daire | 2+1 | 5. Kat | 85 m²
38.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kartal-karliktepe-de-21-kiralik-daire-18594526
2025-12-14 21:39:55,45.500 TL,45.5,0.51,Kartal - Çavuşoğlu Mahallesi,,Kartal - Çavuşoğlu Mahallesi,3+1,90,90,2,"YENİ
Home Gayrimenkul Den 3+1 Kiralık Daire
Kartal - Çavuşoğlu Mahallesi
Daire | 3+1 | 2. Kat | 90 m²
45.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/home-gayrimenkul-den-31-kiralik-daire-18594464
2025-12-14 21:39:55,25.500 TL,25.5,0.27,Esenyurt - İnönü Mahallesi,,Esenyurt - İnönü Mahallesi,2+1,95,95,1,"YENİ
Esenyurt İnönü Mah Cadde Üzeri Kiralık Daire
Esenyurt - İnönü Mahallesi
Daire | 2+1 | 1. Kat | 95 m²
25.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/esenyurt-inonu-mah-cadde-uzeri-kiralik-daire-18594228
